
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1998,5,1998-10-04,25-091,PHI,@,DEN,L 16-41,,3,9,33.33,36,0,0,46.5,4.00,4.00,0,0,,0,0,0
2,1998,10,1998-11-15,25-133,PHI,@,WAS,L 3-28,,2,5,40.00,20,0,1,12.5,4.00,-5.00,0,0,,0,0,0
3,1998,12,1998-11-29,25-147,PHI,@,GNB,L 16-24,*,22,36,61.11,185,2,0,92.9,5.14,6.25,1,6,6.00,0,0,0
4,1998,13,1998-12-03,25-151,PHI,,STL,W 17-14,*,17,33,51.52,169,2,1,73.9,5.12,4.97,1,-1,-1.00,0,0,0
5,1998,14,1998-12-13,25-161,PHI,,ARI,L 17-20,*,16,28,57.14,219,1,1,79.3,7.82,6.93,2,3,1.50,0,0,0
6,1998,15,1998-12-20,25-168,PHI,@,DAL,L 9-13,*,24,43,55.81,231,0,1,61.3,5.37,4.33,2,8,4.00,0,0,0
7,1998,16,1998-12-27,25-175,PHI,,NYG,L 10-20,*,13,27,48.15,151,0,1,50.1,5.59,3.93,1,4,4.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
8,1999,15,1999-12-19,26-167,PHI,,NWE,W 24-9,*,10,29,34.48,181,3,2,62.6,6.24,5.21,2,-2,-1.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
